genres,release_date,id,item_id,playtime_forever
"['Action', 'Indie']",2017-10-10,697930.0,364450,0
"['Action', 'Indie']",2017-10-13,657020.0,232090,399
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",2017-10-13,569720.0,232150,0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2017-10-13,626491.0,364670,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-10-13,699470.0,364770,195
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-10-13,462940.0,364790,51
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-10-13,549940.0,364890,657
['Action'],2017-10-13,716170.0,329460,0
"['Action', 'Strategy', 'Early Access']",2017-10-13,699100.0,364930,301
"['Action', 'Indie']",2017-10-13,690710.0,365020,163
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']",2017-10-13,700560.0,365050,0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-10-13,706400.0,365070,51
"['Action', 'Casual', 'Indie']",2017-10-13,715010.0,365080,0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-10-13,567690.0,365090,0
['Indie'],2017-10-17,724030.0,365150,0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-10-13,700320.0,365260,0
"['Indie', 'Simulation', 'Strategy']",2017-10-13,664320.0,365270,0
['Indie'],2017-10-13,719100.0,365280,220
"['Adventure', 'Casual', 'Indie']",2017-10-13,710790.0,365300,0
"['Action', 'Adventure', 'Casual']",2017-06-16,660220.0,365330,0
"['Design &amp; Illustration', 'Web Publishing']",2017-10-12,462088.0,365340,0
"['Design &amp; Illustration', 'Web Publishing']",2017-10-12,406074.0,365400,0
['Casual'],2017-10-12,732760.0,365440,215
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,433530.0,365480,349
['Casual'],2017-10-12,681340.0,365620,0
"['Action', 'Indie']",2018,723130.0,365660,0
"['Action', 'Indie']",2017-10-12,708920.0,365680,349
"['Casual', 'Indie', 'Strategy']",2017-10-12,724340.0,274270,305
['Indie'],2017-12-11,684230.0,365720,0
"['Action', 'Free to Play']",2017-10-13,654176.0,365760,0
"['Adventure', 'Indie', 'RPG']",2017-10-13,592815.0,365770,249
"['Simulation', 'Sports']",2017-10-13,636460.0,365810,252
['Simulation'],2017-10-13,609826.0,365880,215
['Simulation'],2017-10-13,643670.0,365930,0
['Indie'],2017-10-13,683630.0,366010,0
['Indie'],2017-10-13,689630.0,364690,249
"['Action', 'RPG', 'Early Access']",2017-10-13,658630.0,366060,0
"['Casual', 'Indie']",2017-10-12,719550.0,366210,218
"['Action', 'Casual', 'Indie']",2017-10-12,706210.0,366250,359
['Adventure'],2017-10-12,729540.0,366260,0
['Action'],2017-10-12,719330.0,366270,0
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,730530.0,365670,0
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,730480.0,366350,0
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,730500.0,366410,0
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,726700.0,366440,492
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,729760.0,366530,0
['Action'],2017-10-11,702270.0,366610,169
"['Action', 'Indie', 'Massively Multiplayer']",2017-10-12,730350.0,366620,282
"['Action', 'Adventure', 'Casual', 'Indie', 'Sports']",2017-10-11,723700.0,366700,0
['Action'],2017-10-11,695650.0,366760,468
"['Action', 'Strategy']",2017-10-12,634150.0,366860,0
"['Education', 'Utilities']",2016-01-21,724460.0,366890,56
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017-10-12,717380.0,366800,0
"['Casual', 'Indie', 'Strategy']",2017-09-05,700490.0,366960,0
"['Action', 'Adventure', 'Indie', 'RPG']",2017-10-03,728980.0,366290,0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-10-12,722940.0,366990,0
"['Action', 'Casual', 'Indie']",2017-10-12,722240.0,367060,0
['Simulation'],2017-10-12,562398.0,367090,0
['Simulation'],2017-10-12,376944.0,367120,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017-10-12,709140.0,364900,371
"['Casual', 'Indie', 'Strategy']",2017-08-22,508200.0,367300,279
"['Indie', 'Simulation', 'Audio Production', 'Early Access']",2017-10-12,673730.0,367340,0
"['Action', 'Indie']",2017-10-12,696060.0,367350,213
"['Action', 'Adventure']",2017-10-12,601430.0,367430,185
"['Simulation', 'Strategy']",2017-10-12,660160.0,367700,0
"['Adventure', 'Indie']",2017-10-11,730340.0,367710,0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-10-12,686680.0,367780,186
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2017 Q4,644800.0,367800,11
"['Casual', 'Indie', 'Massively Multiplayer', 'Early Access']",2017-10-11,699680.0,363580,335
"['Casual', 'Indie']",2017-10-11,715840.0,368290,0
"['Casual', 'Indie']",2017-10-13,725420.0,368370,274
"['Casual', 'Free to Play', 'Indie']",2017-10-11,731540.0,368590,248
"['Casual', 'Indie']",2017-10-05,729130.0,368650,148
['Indie'],2017-09-23,722010.0,368690,0
"['Indie', 'RPG', 'Strategy']",2017-10-10,732200.0,368700,296
"['Animation &amp; Modeling', 'Design &amp; Illustration']",2017-05-22,714270.0,368750,435
"['Adventure', 'RPG', 'Strategy']",2017-10-11,663380.0,368770,0
"['Action', 'Adventure', 'Indie']",2017-10-11,716150.0,368780,0
['Indie'],2017-10-11,723770.0,368830,249
['Strategy'],2017-10-11,677650.0,368900,222
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Strategy']",2017-10-11,714050.0,368950,0
"['Casual', 'Indie', 'Racing', 'Simulation']",2017-10-11,710640.0,368970,256
"['Action', 'Indie']",2017-10-11,718910.0,368990,142
['Adventure'],2017-10-11,686500.0,369000,227
"['Casual', 'Indie']",2017-10-11,731220.0,368760,0
"['Adventure', 'Indie']",2018-09-25,711760.0,369040,320
['Action'],2017-10-10,570050.0,369060,197
"['Action', 'Indie']",2017-10-10,715430.0,369080,308
"['Casual', 'Indie']",2017-09-01,718660.0,369100,0
['Casual'],2017-10-10,730070.0,369120,0
['Action'],2017-09-11,714350.0,369130,0
['Indie'],2017-10-10,661490.0,369180,0
"['Adventure', 'Indie']",2017-10-10,721350.0,249230,200
"['Action', 'Indie', 'Racing', 'Sports']",2017-10-09,675290.0,369370,213
"['Action', 'Indie', 'Racing', 'Sports']",2017-10-09,675280.0,369400,0
"['Action', 'Adventure', 'Casual', 'Indie']",2017-10-10,714280.0,369420,217
"['Indie', 'RPG', 'Strategy']",2017-10-10,731780.0,369560,319
"['Indie', 'RPG', 'Strategy']",2017-10-10,732170.0,369580,168
"['Indie', 'Racing', 'Sports']",2017-10-10,716600.0,369620,0
['Action'],2017-10-10,719370.0,369640,165
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-10-10,673940.0,285820,390
"['Action', 'Adventure', 'Casual', 'Indie']",2017-10-10,722220.0,369860,0
['Simulation'],2017-10-10,657470.0,369890,51
"['Casual', 'Indie', 'Strategy']",2017-10-10,718840.0,370090,287
"['Casual', 'Indie']",2017-10-10,722020.0,370100,112
['Photo Editing'],2017-10-10,583860.0,370190,0
['Action'],2017-10-10,656090.0,370240,0
"['Casual', 'Indie', 'Racing']",2017-10-02,716130.0,370270,413
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-10-10,718090.0,370300,509
['Casual'],2017-09-21,703050.0,370310,0
"['Action', 'Casual', 'Indie']",2017-09-22,656880.0,370360,0
"['Adventure', 'Indie']",2017-10-10,687900.0,370510,187
"['Indie', 'RPG']",2017-10-10,485390.0,370550,329
"['Casual', 'Indie', 'Strategy']",2017-10-09,623170.0,370590,278
"['Action', 'Adventure', 'Indie', 'Strategy']",2017-10-10,722340.0,370750,0
"['Casual', 'Indie']",2017-10-10,719130.0,370780,184
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-10-09,715370.0,370920,296
"['Adventure', 'Casual', 'Indie']",2017-10-09,704660.0,370940,1
"['Casual', 'Indie', 'Simulation']",2017-10-09,520370.0,371000,340
"['Action', 'Adventure', 'RPG']",2017-10-09,666840.0,371180,618
"['Action', 'Adventure', 'RPG']",2017-10-09,561950.0,371210,330
"['Action', 'Adventure', 'RPG']",2017-10-09,356190.0,371270,0
"['Action', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2017-10-09,668170.0,371280,216
"['Action', 'Adventure', 'RPG']",2017-10-09,629580.0,360480,0
"['Action', 'Adventure', 'RPG']",2017-10-09,716270.0,371300,275
"['Casual', 'Simulation', 'Early Access']",2017-10-12,722540.0,371310,0
['Casual'],2017-10-07,717950.0,371320,334
['Casual'],2017-10-07,719610.0,371370,0
"['Adventure', 'Casual']",2017-10-07,591090.0,371390,221
"['Action', 'Indie']",2017-10-07,665270.0,371400,239
['Action'],2017-10-07,679030.0,371410,233
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-10-07,720470.0,371420,364
['Adventure'],2017-10-07,532980.0,371440,185
"['Action', 'Indie']",2017-09-24,700610.0,371450,208
"['Adventure', 'Indie', 'Early Access']",2017-10-09,698610.0,371460,337
"['Action', 'Indie', 'Early Access']",2017-10-09,349510.0,371500,0
"['Adventure', 'Indie']",2017-10-09,712610.0,371510,298
"['Action', 'Adventure', 'Indie']",2017-10-09,712810.0,371550,219
"['Casual', 'Indie', 'Strategy']",2017-10-09,720840.0,371710,170
"['Action', 'Adventure', 'Indie']",2017-10-09,685990.0,269670,538
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2017-10-11,686580.0,371880,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017-10-06,711460.0,371900,228
"['Action', 'Indie']",2017-10-09,568060.0,372030,226
"['Action', 'Indie', 'RPG', 'Strategy']",2017-10-06,339250.0,372150,250
"['Racing', 'Simulation', 'Sports']",2017-10-06,724720.0,372190,0
"['Casual', 'Indie', 'Simulation']",2017-10-06,678310.0,372210,188
"['Action', 'Indie', 'RPG', 'Strategy']",2017-10-06,721880.0,372260,0
"['Action', 'Indie', 'RPG', 'Strategy']",2017-10-06,721870.0,372380,0
"['Action', 'Indie']",2017-10-06,402330.0,372490,217
"['Adventure', 'Casual', 'Indie']",2017-10-05,727400.0,372650,0
"['Utilities', 'Video Production']",2017-09-26,679560.0,372720,0
"['Casual', 'Indie', 'Strategy']",2017-10-06,664190.0,372800,0
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2017-10-03,679540.0,372820,244
['Video Production'],2017-10-03,679570.0,372830,205
"['Indie', 'Strategy']",2017-10-06,720000.0,335820,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017-10-06,713380.0,371330,169
"['Adventure', 'Indie']",2017-10-07,384740.0,372770,0
"['Action', 'Adventure']",2017-09-06,711480.0,373080,184
['Casual'],2017-10-06,715320.0,373100,0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-10-06,598960.0,373110,76
['Casual'],2017-10-06,709590.0,373120,0
['Simulation'],2017-10-06,685080.0,373140,218
['Strategy'],2017-10-06,699860.0,373240,217
"['Action', 'RPG', 'Strategy', 'Early Access']",2017-10-06,603330.0,372540,2
"['Adventure', 'Indie']",2017-10-06,694370.0,373280,0
"['Adventure', 'Casual']",2017-10-06,723950.0,373290,183
"['Adventure', 'Indie']",2017-10-05,701690.0,373330,0
"['Indie', 'Strategy']",2017-10-05,715460.0,373360,555
"['Casual', 'Indie', 'Simulation']",2017-10-05,694790.0,373440,208
"['Action', 'Adventure', 'Free to Play', 'Indie']",2017-09-15,693760.0,373670,0
"['Casual', 'Indie']",2017-10-05,674360.0,373700,0
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-10-05,719460.0,373820,0
['Adventure'],2017-10-05,701900.0,373860,0
"['Casual', 'Indie']",2017-10-05,699080.0,373870,0
"['Indie', 'RPG', 'Strategy']",2017-10-05,727080.0,371120,357
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-10-05,718350.0,374090,0
"['Action', 'Indie', 'Strategy']",2017-10-05,656450.0,374120,0
"['Adventure', 'Indie']",2017-10-05,634120.0,374240,83
['Simulation'],2017-10-05,630917.0,374410,156
"['Casual', 'Indie', 'Strategy']",2017-10-05,628650.0,370200,213
"['Adventure', 'Casual', 'Indie']",2017-10-05,661080.0,374570,202
"['Indie', 'Strategy']",2017-10-05,517780.0,374830,340
"['Adventure', 'Indie']",2017-10-05,698250.0,374950,359
"['Indie', 'RPG']",2017-10-05,713260.0,375010,282
"['Action', 'RPG', 'Simulation', 'Strategy']",2017-10-05,715920.0,375040,281
"['Casual', 'Free to Play', 'Indie', 'Simulation']",2017-10-05,726660.0,371850,0
"['Indie', 'RPG', 'Strategy']",2017-10-05,562250.0,375120,205
"['Adventure', 'Casual', 'Indie']",2017-10-05,707960.0,375170,278
"['Action', 'Indie']",2017-10-05,727630.0,375180,0
"['Action', 'Indie', 'Strategy']",2017-10-05,730210.0,375250,305
"['Adventure', 'Indie']",2017-10-05,661620.0,375320,1
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2018-02-08,680360.0,375330,0
"['Action', 'Indie', 'Strategy']",2017-10-05,399837.0,375430,391
"['Indie', 'RPG', 'Strategy']",2017-10-05,728060.0,375460,264
"['Indie', 'RPG', 'Strategy']",2017-10-05,727940.0,375510,160
['Simulation'],2017-10-05,621925.0,375520,251
"['Adventure', 'Indie']",2017-10-04,715470.0,375580,215
"['Casual', 'Indie', 'Simulation', 'Early Access']",2017-10-04,638000.0,375620,246
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",2017-10-04,300380.0,375710,218
"['Adventure', 'Indie']",2017-10-05,717450.0,375720,0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2017-10-04,679270.0,375760,0
['Sports'],2017-10-04,596760.0,375770,235
"['Action', 'Indie', 'Early Access']",2017-10-04,689570.0,375790,213
"['Action', 'Adventure', 'Indie', 'Strategy']",2017-09-10,713340.0,375820,0
"['Adventure', 'Casual']",2017-10-04,723920.0,267750,282
['RPG'],2017-10-04,696810.0,375930,274
"['Indie', 'RPG', 'Strategy']",2017-10-05,727890.0,375950,44
"['Action', 'Adventure', 'Indie']",2017-10-04,680340.0,376140,0
"['Adventure', 'Casual']",2017-10-04,722760.0,376560,278
"['Indie', 'RPG', 'Strategy']",2017-10-05,728000.0,376570,0
"['Adventure', 'Casual']",2017-10-04,722770.0,375290,347
"['Action', 'Indie', 'Strategy']",2017-10-04,661380.0,376730,188
"['Indie', 'RPG']",2017-10-03,451020.0,376750,0
['Action'],2017-10-03,709170.0,376790,0
"['Casual', 'Indie', 'Strategy', 'Early Access']",2017-10-03,619230.0,257400,0
['Utilities'],2017-10-03,720930.0,376880,0
"['Action', 'Casual', 'Indie']",2017-10-03,695560.0,375550,0
"['Adventure', 'Indie']",2017-10-04,726140.0,376920,239
['Indie'],2017-10-03,660980.0,377070,314
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2017-10-03,714320.0,377280,578
"['Indie', 'RPG']",2017-08-19,706350.0,377290,245
['Casual'],2017-10-03,716190.0,377310,166
['Casual'],2017-10-03,720170.0,377330,0
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",2017-10-03,727440.0,377430,0
"['Adventure', 'Indie']",2017-10-03,680980.0,377500,0
"['Action', 'Indie', 'Strategy']",2017-10-03,495580.0,377570,248
"['Casual', 'Indie']",2017-10-03,708850.0,377600,184
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-10-03,608630.0,377660,305
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017-10-03,638060.0,377680,275
"['Action', 'Indie']",2017-10-04,701890.0,377760,279
"['Casual', 'Indie']",2017-09-23,717900.0,378020,0
"['Adventure', 'Indie']",2017-10-04,691520.0,378080,218
"['Adventure', 'Indie']",2017-10-04,711510.0,378100,235
"['Casual', 'Indie', 'RPG', 'Strategy']",2017-10-04,702190.0,378110,0
"['Action', 'Casual', 'Simulation', 'Sports', 'Strategy']",2017-10-04,723800.0,378270,213
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-10-04,718360.0,378280,0
"['Casual', 'Indie', 'Strategy']",2017-10-04,709550.0,378300,0
"['Casual', 'Indie']",2017-09-23,722810.0,378370,204
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2017-10-03,695743.0,378490,0
"['Action', 'Casual', 'Indie', 'Early Access']",2017-10-04,697370.0,378510,0
"['Casual', 'Indie']",2017-10-03,709380.0,378570,0
"['Action', 'Indie']",2017-10-04,646460.0,378590,0
"['Action', 'Indie']",2017-10-03,703250.0,378850,0
"['Action', 'Indie']",2017-10-03,682590.0,379290,200
"['Casual', 'Indie']",2011-01-11,716310.0,379320,205
"['Casual', 'Indie', 'Sports']",2017-10-03,580661.0,375850,366
"['Action', 'Free to Play', 'Indie', 'Strategy']",2017-10-03,711022.0,379760,48
"['Action', 'Free to Play', 'Indie', 'Strategy']",2017-10-03,711023.0,379990,347
"['Action', 'Free to Play', 'Indie', 'Strategy']",2017-10-03,711020.0,380020,465
"['Adventure', 'Casual', 'Indie']",2017-10-03,710450.0,370050,0
"['Action', 'Free to Play', 'Indie', 'Strategy']",2017-10-03,711021.0,380360,48
['RPG'],2017-10-02,711140.0,380600,0
"['Adventure', 'Casual', 'Indie']",2017-09-01,711720.0,380690,260
['Indie'],2017-09-29,706280.0,380770,0
"['Casual', 'Indie']",2017-10-02,714620.0,380840,0
"['Action', 'Indie', 'Sports']",2017-10-31,529520.0,380890,0
"['Adventure', 'Indie']",2017-06-30,710400.0,221560,6
"['Casual', 'Indie']",2017-09-29,710970.0,381010,0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",2017-09-29,680880.0,381090,0
"['Action', 'Free to Play', 'Simulation', 'Strategy']",2017-09-29,700480.0,381130,0
"['Action', 'Adventure', 'RPG']",1992-01-01,711230.0,381150,0
['Casual'],2017-09-29,421710.0,381170,214
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-10-02,717370.0,381560,0
"['Adventure', 'Casual', 'Indie', 'Strategy']",2017-10-02,716850.0,381590,0
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-10-02,386710.0,381640,0
"['Action', 'Adventure', 'Free to Play', 'Indie']",2017-10-02,721410.0,381810,0
"['Casual', 'Indie']",2017-09-26,715340.0,381940,0
"['Adventure', 'Casual', 'Indie']",2017-10-02,716930.0,381990,0
"['Action', 'Indie']",Fall 2017,457410.0,382090,0
['Indie'],2017-10-02,711150.0,380560,0
"['Adventure', 'Indie', 'RPG', 'Early Access']",2017-10-02,402940.0,382120,381
"['Action', 'Casual', 'Indie']",2017-09-21,717620.0,382250,0
"['Action', 'Adventure', 'Casual', 'Indie']",2014-05-31,710480.0,382240,203
"['Casual', 'Free to Play', 'Indie', 'Simulation']",2017-10-02,704040.0,382300,187
"['Adventure', 'Casual']",2017-10-02,723910.0,382350,0
"['Action', 'Adventure', 'Casual', 'Indie']",2017-10-02,710330.0,382570,0
"['Action', 'Adventure', 'Indie']",2017-09-25,717200.0,382920,352
"['Indie', 'Sports']",2017-09-29,660390.0,373800,0
"['Action', 'Casual', 'Indie']",2017-09-29,714840.0,383030,168
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",2017-09-29,725880.0,383080,95
"['Casual', 'Free to Play']",2017-10-31,569510.0,383150,715
"['Action', 'Adventure', 'Sports']",2017-09-29,544630.0,383190,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017-09-29,693750.0,383240,233
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",2017-11-10,665120.0,383330,166
"['Action', 'Adventure', 'Casual', 'Indie']",2017-09-29,710440.0,383520,185
"['Adventure', 'Casual', 'Indie']",2017-09-29,707870.0,383530,0
"['Action', 'Indie']",2017-09-29,683430.0,383560,329
"['Casual', 'Indie', 'Strategy']",2017-09-28,711970.0,383580,166
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017-09-26,716790.0,383590,151
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-09-29,707860.0,383630,167
"['Action', 'Indie', 'RPG', 'Early Access']",2017-09-29,674250.0,383670,183
"['Casual', 'Indie', 'Strategy']",2017-09-29,706390.0,383720,178
"['Action', 'Indie']",2017-09-29,704710.0,383750,234
"['Action', 'Adventure', 'Casual', 'Indie']",2017-09-29,564480.0,383800,274
"['Action', 'Indie']",2017-09-29,268910.0,383810,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-09-29,715980.0,380550,141
"['Action', 'Casual', 'Indie', 'Racing', 'Early Access']",Q4 2017,657080.0,383930,167
"['Adventure', 'Indie', 'Simulation', 'Early Access']",2017-09-29,696250.0,383950,0
"['Action', 'Adventure', 'Casual', 'Indie']",2017-09-29,715720.0,384120,213
"['Indie', 'RPG', 'Strategy']",2017-09-29,595280.0,384150,216
"['Action', 'Adventure', 'Indie']",2017-09-29,616690.0,384171,0
"['Adventure', 'Casual']",2017-09-29,695980.0,380140,0
"['Adventure', 'Indie']",2017-09-29,619010.0,384400,0
"['Casual', 'Indie']",2017-09-29,703870.0,384480,255
"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",2017-09-29,654690.0,383870,303
"['Action', 'Indie', 'Strategy']",August 2018,546120.0,384570,0
"['Casual', 'Free to Play', 'Indie']",2017-09-29,723000.0,384650,0
"['Casual', 'Indie', 'Strategy']",2017-09-29,684170.0,384680,419
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-09-28,672010.0,367570,0
"['Action', 'Casual', 'Indie']",2017-09-28,684530.0,367580,238
"['Casual', 'Indie']",2017-09-28,706980.0,384890,0
"['Casual', 'Indie']",2017-09-28,719090.0,384930,0
"['Adventure', 'Indie']",2017-09-28,554180.0,384940,0
"['Action', 'Casual', 'Indie']",2017-09-27,593670.0,384980,251
"['Action', 'Casual', 'Indie', 'Racing']",2017-09-27,681290.0,385150,233
